Continent,Country,Product,Date,Materials,Product,Volume
Asia,Cyprus,Sugar ,2006/10/12,Lst_METALS,mercury,95.71
Oceania,American Samoa,Cocoa beans,2018/06/27,Lst_METALS,mercury,55.17
Oceania,Kiribati,seeds,2001/04/06,Lst_OTHER_MATERIALS,chalk,77.86
Asia,Bangladesh,T-shirts,2009/09/26,Lst_BUILDING_MATERIALS,metal,63.66
Asia,Georgia,magnesium ,2010/12/16,Lst_METALS,hydrogen,41.93
Europe,Holy See,Provitamins,2007/03/18,Lst_OTHER_MATERIALS,coal,53.78
Africa,Senegal,iron,2006/01/15,Lst_FABRICS,polyester,50.55
Europe,Bosnia and Herzegovina,Bananas,2014/09/10,Lst_BUILDING_MATERIALS,sand,62.41
Asia,Lao People s Democratic Republic,Rice,2012/10/18,Lst_FABRICS,cotton,73.29
Europe,Slovakia,Diamonds,2009/02/27,Lst_BUILDING_MATERIALS,concrete,47.41
Asia,Japan,Caps,2016/02/03,Lst_METALS,copper,48.51
Oceania,American Samoa,mercury,2013/02/28,Lst_FABRICS,nylon,86.18
Africa,"Tanzania, United Republic of",Antibiotics ,2005/06/11,Lst_METALS,nitrogen,88.03
Africa,Benin,Jewelry,2009/04/16,Lst_BUILDING_MATERIALS,wood,50.55
Asia,Japan,Meat,2018/06/19,Lst_METALS,platinum,75.9
Africa,Gabon,Sugar ,2018/04/04,Lst_METALS,zinc,66.05
Europe,Romania,Silver ,2019/06/09,Lst_OTHER_MATERIALS,mud,73.58
Africa,Sudan,Caps,2006/01/25,Lst_BUILDING_MATERIALS,concrete,36.92
Oceania,New Zealand,Corn,2004/03/17,Lst_FABRICS,cotton,92.38
Africa,Comoros,Corn,2006/10/12,Lst_FABRICS,leather,59.89
Asia,Lebanon,Cocoa beans,2017/08/24,Lst_METALS,silver,56.73
Africa,Ethiopia,Alcohol  ,2019/03/21,Lst_METALS,helium,60.31
Asia,China,Antibiotics ,2008/03/03,Lst_FABRICS,FABRICS,73.2
Americas,French Guiana,Provitamins,2007/10/23,Lst_FABRICS,man-made fibres,97.05
Africa,Zimbabwe,Diamonds,2012/06/27,Lst_OTHER_MATERIALS,OTHER MATERIALS,89.47
Africa,Namibia,Diamonds,2010/05/04,Lst_BUILDING_MATERIALS,plastic,45.6
Oceania,Tokelau,Jerseys,2019/10/20,Lst_METALS,hydrogen,59.84
Oceania,Wallis and Futuna,iron,2005/04/24,Lst_BUILDING_MATERIALS,glass,37.14
Europe,Belarus,Meat,2010/06/03,Lst_METALS,hydrogen,88.28
Oceania,Tokelau,Cocoa beans,2019/07/04,Lst_BUILDING_MATERIALS,concrete,87.29
Europe,Croatia,copper,2019/03/01,Lst_OTHER_MATERIALS,rubber,30.76
Americas,Guatemala,Alcohol  ,2003/03/08,Lst_BUILDING_MATERIALS,sand,66.7
Europe,Switzerland,Bananas,2015/05/17,Lst_FABRICS,cotton,80.4
Asia,China,T-shirts,2005/04/06,Lst_OTHER_MATERIALS,dust,49.14
Europe,Portugal,mercury,2013/04/25,Lst_OTHER_MATERIALS,chalk,67.38
Europe,Albania,Caps,2015/12/31,Lst_FABRICS,polyester,41.28
Americas,Suriname,fish,2021/09/10,Lst_OTHER_MATERIALS,rubber,46.45
Asia,Bahrain,seeds,2009/05/21,Lst_BUILDING_MATERIALS,brick,59.13
Africa,Madagascar,Rice,2021/11/18,Lst_BUILDING_MATERIALS,wood,88.83
Oceania,Norfolk Island,Sugar ,2009/05/06,Lst_OTHER_MATERIALS,asbestos,46.11
Asia,Kyrgyzstan,bronze  ,2016/03/26,Lst_FABRICS,cloth,92.39
Europe,Italy,Jerseys,2006/06/13,Lst_BUILDING_MATERIALS,glass,78.55
Europe,Iceland,Diamonds,2011/01/10,Lst_METALS,iron,51.61
Americas,Saint BarthÃ©lemy,Gold,2003/03/05,Lst_BUILDING_MATERIALS,plastic,97.8
Europe,Monaco,safflower,2018/11/23,Lst_OTHER_MATERIALS,water,94.47
Africa,Cabo Verde,Chocolate,2019/04/17,Lst_METALS,alloy,68.95
Oceania,Niue,Jewelry,2006/05/30,Lst_METALS,silver,33.04
Europe,Guernsey,T-shirts,2003/02/06,Lst_METALS,oxygen,66.64
Oceania,Palau,Jerseys,2006/02/20,Lst_BUILDING_MATERIALS,plastic,44.24
Asia,Viet Nam,Sugar ,2003/01/09,Lst_FABRICS,man-made fibres,63.67
Africa,Togo,Jewelry,2002/05/20,Lst_METALS,magnesium,86.33
Oceania,Wallis and Futuna,Provitamins,2011/04/09,Lst_BUILDING_MATERIALS,glass,76.18
Africa,Djibouti,Chocolate,2006/09/06,Lst_METALS,iron,47.1
Europe,Albania,Jewelry,2004/02/19,Lst_OTHER_MATERIALS,smoke,32.46
Oceania,Marshall Islands,seeds,2013/07/12,Lst_OTHER_MATERIALS,soil,37.83
Americas,Haiti,Silver ,2015/09/24,Lst_METALS,hydrogen,79.38
Oceania,Guam,Sugar ,2003/03/21,Lst_BUILDING_MATERIALS,glass,68.22
Asia,Kuwait,mercury,2011/03/09,Lst_FABRICS,silk,90.56
Europe,Sweden,Palm oil,2001/10/29,Lst_FABRICS,silk,46.05
Africa,Zimbabwe,magnesium ,2002/05/04,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,74.16
Asia,Israel,Cocoa beans,2000/07/02,Lst_BUILDING_MATERIALS,stone,65.48
Oceania,Norfolk Island,Chocolate,2011/11/17,Lst_OTHER_MATERIALS,ash,59.83
Americas,Sint Maarten (Dutch part),Alcohol  ,2005/01/11,Lst_OTHER_MATERIALS,OTHER MATERIALS,54.39
Asia,China,Sugar ,2012/01/02,Lst_OTHER_MATERIALS,chalk,58.79
Americas,Anguilla,uranium,2014/08/04,Lst_BUILDING_MATERIALS,sand,42.8
Oceania,Solomon Islands,bronze  ,2005/01/28,Lst_BUILDING_MATERIALS,concrete,38.85
Africa,Congo (Democratic Republic of the),bronze  ,2012/05/29,Lst_OTHER_MATERIALS,paraffin,32.25
Oceania,Cook Islands,seeds,2008/01/30,Lst_METALS,lead,83.02
Africa,Guinea,Chocolate,2003/12/27,Lst_FABRICS,wool,65.65
Americas,Dominican Republic,Gold,2016/12/23,Lst_METALS,nickel,56.88
Oceania,Tuvalu,T-shirts,2002/12/01,Lst_OTHER_MATERIALS,cardboard,86.02
Americas,Saint Martin (French part),T-shirts,2006/01/13,Lst_FABRICS,man-made fibres,84.8
Americas,Puerto Rico,Jerseys,2006/09/01,Lst_METALS,copper,93.73
Oceania,Vanuatu,Coffee,2016/03/15,Lst_METALS,bronze,32.8
Africa,Seychelles,Rice,2005/01/05,Lst_BUILDING_MATERIALS,wood,53.16
Europe,Svalbard and Jan Mayen,Provitamins,2013/01/08,Lst_OTHER_MATERIALS,asbestos,32.45
Africa,Cameroon,Jerseys,2007/04/03,Lst_OTHER_MATERIALS,chalk,41.76
Europe,Ã…land Islands,Coffee,2005/08/27,Lst_BUILDING_MATERIALS,brick,92.26
Africa,Guinea,Meat,2019/07/19,Lst_METALS,carbon dioxide,72.15
Oceania,Nauru,Cocoa beans,2006/09/02,Lst_BUILDING_MATERIALS,concrete,94.84
Africa,Malawi,Diamonds,2014/02/10,Lst_BUILDING_MATERIALS,cement,39.73
Africa,Gabon,mercury,2013/11/29,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,47.48
Europe,Ã…land Islands,Gold,2013/01/23,Lst_BUILDING_MATERIALS,slate,32.02
Americas,Bahamas,uranium,2003/09/14,Lst_METALS,uranium,34.45
Asia,Azerbaijan,Cocoa beans,2018/12/26,Lst_FABRICS,man-made fibres,95.77
Asia,Bahrain,Diamonds,2019/03/30,Lst_FABRICS,linen,46.35
Europe,San Marino,safflower,2003/12/05,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,89.06
Asia,"Taiwan, Province of China",Rice,2019/12/12,Lst_BUILDING_MATERIALS,cement,41.97
Europe,Slovenia,iron,2002/11/11,Lst_FABRICS,FABRICS,81.86
Asia,Jordan,uranium,2019/09/02,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,68.61
Americas,Honduras,T-shirts,2017/07/28,Lst_BUILDING_MATERIALS,gravel,31.95
Asia,Lebanon,seeds,2019/08/30,Lst_FABRICS,silk,35.0
Oceania,Niue,pullovers ,2011/01/16,Lst_OTHER_MATERIALS,steam,45.87
Europe,Bosnia and Herzegovina,seeds,2005/07/27,Lst_OTHER_MATERIALS,water,36.61
Americas,Brazil,seeds,2008/03/08,Lst_BUILDING_MATERIALS,sand,90.27
Europe,Switzerland,Gold,2016/03/04,Lst_OTHER_MATERIALS,water,56.45
Oceania,Guam,Bananas,2021/05/06,Lst_FABRICS,polyester,83.52
Oceania,Norfolk Island,Caps,2010/11/17,Lst_FABRICS,silk,80.68
Europe,Slovakia,Beans,2019/04/19,Lst_FABRICS,lace,95.06
Asia,Kyrgyzstan,seeds,2006/11/18,Lst_OTHER_MATERIALS,rubber,93.26
Asia,"Taiwan, Province of China",seeds,2009/06/20,Lst_METALS,gold,37.01
Asia,Nepal,Meat,2014/07/09,Lst_FABRICS,FABRICS,61.77
Africa,Togo,Gold,2002/02/20,Lst_BUILDING_MATERIALS,wood,87.99
Europe,Holy See,fish,2005/02/01,Lst_METALS,iron,95.96
Oceania,Samoa,Jewelry,2018/07/29,Lst_BUILDING_MATERIALS,brick,44.35
Oceania,Cook Islands,uranium,2017/01/15,Lst_OTHER_MATERIALS,gas,92.49
Oceania,Tuvalu,Provitamins,2015/01/22,Lst_BUILDING_MATERIALS,concrete,73.99
Asia,Iraq,Sugar ,2013/11/04,Lst_BUILDING_MATERIALS,brick,32.96
Europe,Bosnia and Herzegovina,Chocolate,2012/04/26,Lst_OTHER_MATERIALS,petrol,82.8
Asia,Pakistan,seeds,2001/08/14,Lst_BUILDING_MATERIALS,gravel,71.92
Africa,Gambia,Jewelry,2013/05/13,Lst_OTHER_MATERIALS,petrol,74.24
Europe,Finland,seeds,2013/04/11,Lst_METALS,uranium,33.99
Asia,Macao,Gold,2018/12/31,Lst_FABRICS,wool,85.69
Asia,Kazakhstan,Meat,2007/11/04,Lst_FABRICS,cloth,36.0
Africa,Algeria,Meat,2020/11/15,Lst_OTHER_MATERIALS,coal,39.13
Oceania,Samoa,Cocoa beans,2009/09/28,Lst_FABRICS,wool,57.82
Asia,Iraq,pullovers ,2013/11/13,Lst_METALS,steel,34.19
Africa,Namibia,Coffee,2009/02/09,Lst_FABRICS,nylon,46.36
Americas,Haiti,Jewelry,2013/12/10,Lst_METALS,GASES,65.71
Americas,Belize,seeds,2008/12/30,Lst_BUILDING_MATERIALS,stone,89.8
Asia,"Palestine, State of",aluminium ,2001/07/23,Lst_OTHER_MATERIALS,mud,88.23
Americas,Haiti,Caps,2006/09/30,Lst_METALS,oxygen,65.47
Americas,Bahamas,T-shirts,2001/12/26,Lst_FABRICS,leather,63.89
Asia,Brunei Darussalam,aluminium ,2008/08/17,Lst_METALS,uranium,56.31
Europe,Ukraine,copper,2019/03/26,Lst_METALS,carbon dioxide,43.29
Africa,Djibouti,Diamonds,2002/05/16,Lst_METALS,bronze,59.87
Americas,Nicaragua,Gold,2018/12/12,Lst_METALS,alloy,73.85
Oceania,Tonga,aluminium ,2008/10/31,Lst_BUILDING_MATERIALS,plastic,62.47
Europe,Croatia,Chocolate,2004/03/17,Lst_FABRICS,man-made fibres,86.18
Oceania,Nauru,T-shirts,2005/10/05,Lst_BUILDING_MATERIALS,cement,41.05
Americas,Colombia,Bananas,2001/06/24,Lst_BUILDING_MATERIALS,cement,82.87
Asia,Sri Lanka,Silver ,2012/06/25,Lst_OTHER_MATERIALS,rubber,45.28
Americas,Guadeloupe,iron,2014/01/29,Lst_METALS,silver,79.04
Africa,Equatorial Guinea,iron,2017/01/21,Lst_BUILDING_MATERIALS,sand,45.62
Oceania,Cook Islands,magnesium ,2005/05/02,Lst_OTHER_MATERIALS,soil,55.84
Americas,Uruguay,Rice,2019/01/15,Lst_OTHER_MATERIALS,water,31.94
Oceania,Papua New Guinea,Caps,2021/09/14,Lst_FABRICS,leather,87.69
Africa,Chad,Gold,2002/12/19,Lst_METALS,platinum,30.73
Europe,Bulgaria,Rice,2019/11/20,Lst_FABRICS,cloth,51.05
Asia,"Taiwan, Province of China",Palm oil,2013/05/04,Lst_METALS,zinc,76.17
Europe,Norway,Sugar ,2011/11/14,Lst_FABRICS,nylon,58.25
Americas,CuraÃ§ao,Corn,2014/11/24,Lst_FABRICS,FABRICS,94.77
Oceania,Tonga,Sugar ,2000/05/19,Lst_OTHER_MATERIALS,paraffin,82.72
Africa,Togo,Palm oil,2004/06/26,Lst_METALS,iron,42.02
Europe,Switzerland,Chocolate,2019/11/09,Lst_BUILDING_MATERIALS,sand,33.98
Africa,Sierra Leone,fish,2009/05/04,Lst_FABRICS,silk,55.83
Asia,Kuwait,Antibiotics ,2001/07/21,Lst_OTHER_MATERIALS,ice,55.05
Asia,Singapore,Cocoa beans,2014/04/24,Lst_METALS,GASES,46.07
Asia,Timor-Leste,Caps,2012/05/15,Lst_FABRICS,cotton,42.2
Americas,Brazil,copper,2013/06/21,Lst_BUILDING_MATERIALS,sand,69.52
Oceania,Papua New Guinea,Chocolate,2013/07/26,Lst_OTHER_MATERIALS,paraffin,35.74
Africa,Angola,Jerseys,2012/07/11,Lst_OTHER_MATERIALS,steam,68.46
Asia,Myanmar,Diamonds,2016/10/22,Lst_OTHER_MATERIALS,charcoal,55.91
Americas,Sint Maarten (Dutch part),Cocoa beans,2002/12/25,Lst_OTHER_MATERIALS,soil,59.28
Asia,Sri Lanka,mercury,2011/04/15,Lst_METALS,bronze,94.01
Asia,Azerbaijan,safflower,2018/01/29,Lst_OTHER_MATERIALS,charcoal,58.86
Americas,Brazil,Diamonds,2001/04/14,Lst_OTHER_MATERIALS,gas,85.86
Europe,Bosnia and Herzegovina,Palm oil,2003/01/16,Lst_METALS,hydrogen,87.37
Africa,Cabo Verde,safflower,2021/02/19,Lst_BUILDING_MATERIALS,marble,74.38
Africa,Kenya,fish,2020/04/25,Lst_BUILDING_MATERIALS,marble,68.64
Europe,Latvia,Gold,2019/06/24,Lst_FABRICS,FABRICS,44.82
Asia,Maldives,Coffee,2021/03/07,Lst_METALS,silver,58.97
Africa,Lesotho,T-shirts,2019/08/24,Lst_BUILDING_MATERIALS,stone,43.89
Oceania,Nauru,Chocolate,2005/10/29,Lst_OTHER_MATERIALS,ice,86.56
Europe,Ã…land Islands,T-shirts,2005/09/21,Lst_FABRICS,cloth,37.73
Americas,Turks and Caicos Islands,Antibiotics ,2005/03/24,Lst_METALS,zinc,43.19
Europe,Hungary,copper,2006/01/12,Lst_OTHER_MATERIALS,fibreglass,46.2
Americas,CuraÃ§ao,seeds,2007/04/21,Lst_FABRICS,lace,48.02
Americas,Saint Martin (French part),iron,2001/08/07,Lst_FABRICS,linen,66.21
Europe,Czech Republic,mercury,2016/08/29,Lst_OTHER_MATERIALS,charcoal,47.2
Americas,Barbados,pullovers ,2010/06/09,Lst_FABRICS,cotton,77.46
Asia,Uzbekistan,Diamonds,2006/01/10,Lst_OTHER_MATERIALS,ash,62.56
Africa,Algeria,Bananas,2014/03/03,Lst_OTHER_MATERIALS,petrol,51.69
Oceania,Norfolk Island,Caps,2003/02/06,Lst_OTHER_MATERIALS,asbestos,51.69
Europe,Gibraltar,Corn,2010/08/16,Lst_OTHER_MATERIALS,cardboard,78.76
Africa,Guinea-Bissau,safflower,2011/10/06,Lst_BUILDING_MATERIALS,wood,77.68
Asia,Lebanon,pullovers ,2014/01/02,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,50.29
Europe,San Marino,Bananas,2021/07/02,Lst_OTHER_MATERIALS,smoke,73.98
Europe,Ã…land Islands,Sugar ,2017/07/03,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,69.75
Americas,Colombia,Meat,2011/07/23,Lst_BUILDING_MATERIALS,sand,91.84
Americas,Falkland Islands (Malvinas),magnesium ,2004/10/29,Lst_FABRICS,man-made fibres,40.45
Oceania,Palau,T-shirts,2010/05/15,Lst_FABRICS,man-made fibres,79.61
Oceania,Australia,Antibiotics ,2010/02/11,Lst_BUILDING_MATERIALS,stone,90.91
Asia,Cyprus,Rice,2014/06/07,Lst_FABRICS,polyester,59.11
Africa,Djibouti,Gold,2011/01/27,Lst_OTHER_MATERIALS,cardboard,61.88
Asia,Afghanistan,Corn,2007/01/04,Lst_BUILDING_MATERIALS,slate,90.88
Asia,Korea (Republic of),T-shirts,2004/02/27,Lst_METALS,zinc,71.2
Africa,Sudan,magnesium ,2013/05/16,Lst_FABRICS,lace,85.16
Europe,Svalbard and Jan Mayen,seeds,2010/03/29,Lst_OTHER_MATERIALS,coal,88.27
Africa,Guinea-Bissau,Jewelry,2002/01/21,Lst_OTHER_MATERIALS,chalk,69.91
Europe,Denmark,Corn,2002/12/15,Lst_OTHER_MATERIALS,fibreglass,81.49
Americas,Brazil,Corn,2021/04/29,Lst_OTHER_MATERIALS,cardboard,50.45
Oceania,Australia,Alcohol  ,2019/05/02,Lst_OTHER_MATERIALS,steam,90.24
Europe,Serbia,bronze  ,2005/05/21,Lst_OTHER_MATERIALS,fibreglass,54.59
Europe,Estonia,Bananas,2021/03/05,Lst_FABRICS,linen,59.39
Asia,Cyprus,Provitamins,2000/12/25,Lst_BUILDING_MATERIALS,brick,93.25
Oceania,Vanuatu,Chocolate,2019/12/10,Lst_METALS,carbon dioxide,97.24
Americas,Chile,Provitamins,2002/11/05,Lst_BUILDING_MATERIALS,stone,57.31
Oceania,Papua New Guinea,bronze  ,2012/09/15,Lst_METALS,gold,65.48
Oceania,New Zealand,mercury,2020/05/29,Lst_FABRICS,cotton,89.17
Americas,Jamaica,Jewelry,2020/01/29,Lst_FABRICS,leather,98.88
Americas,United States of America,Palm oil,2010/02/05,Lst_BUILDING_MATERIALS,slate,75.62
Asia,Thailand,magnesium ,2004/05/22,Lst_OTHER_MATERIALS,ice,82.72
Americas,Costa Rica,Antibiotics ,2012/03/09,Lst_OTHER_MATERIALS,paraffin,76.82
Americas,Saint Lucia,Bananas,2017/10/28,Lst_FABRICS,leather,82.65
Africa,Benin,Beans,2021/05/15,Lst_OTHER_MATERIALS,fibreglass,95.66
Oceania,Cook Islands,uranium,2007/05/13,Lst_FABRICS,cloth,83.5
Americas,"Bonaire, Sint Eustatius and Saba",Beans,2020/01/16,Lst_FABRICS,FABRICS,69.51
Americas,Saint Lucia,Jewelry,2015/10/22,Lst_METALS,lead,76.78
Africa,South Sudan,Jerseys,2001/08/18,Lst_BUILDING_MATERIALS,gravel,83.16
Asia,Afghanistan,safflower,2006/10/05,Lst_BUILDING_MATERIALS,cement,97.25
Africa,RÃ©union,Cocoa beans,2021/07/18,Lst_METALS,tin,52.72
Oceania,Kiribati,Palm oil,2009/05/23,Lst_METALS,nickel,94.1
Americas,Saint Vincent and the Grenadines,Beans,2001/10/21,Lst_OTHER_MATERIALS,fibreglass,65.85
Europe,Monaco,Chocolate,2016/08/09,Lst_BUILDING_MATERIALS,slate,53.91
Oceania,Samoa,Palm oil,2016/01/25,Lst_OTHER_MATERIALS,paraffin,97.93
Africa,Western Sahara,iron,2014/10/09,Lst_OTHER_MATERIALS,petrol,90.32
Asia,Turkmenistan,magnesium ,2008/05/01,Lst_METALS,oxygen,55.17
Oceania,French Polynesia,Coffee,2018/07/16,Lst_METALS,METALS,81.85
Oceania,Micronesia (Federated States of),Caps,2015/01/23,Lst_FABRICS,linen,99.48
Asia,India,copper,2015/08/09,Lst_BUILDING_MATERIALS,wood,72.31
Europe,Jersey,Gold,2010/12/10,Lst_OTHER_MATERIALS,ice,56.79
Americas,Cayman Islands,magnesium ,2020/03/03,Lst_BUILDING_MATERIALS,slate,78.38
Asia,United Arab Emirates,Meat,2020/09/20,Lst_METALS,oxygen,72.69
Africa,Equatorial Guinea,Corn,2021/06/20,Lst_OTHER_MATERIALS,asbestos,65.76
Asia,Sri Lanka,Rice,2021/08/27,Lst_OTHER_MATERIALS,steam,94.13
Oceania,Nauru,Antibiotics ,2021/08/19,Lst_METALS,iron,31.96
Americas,Venezuela (Bolivarian Republic of),Meat,2002/12/20,Lst_BUILDING_MATERIALS,glass,60.0
Oceania,Nauru,Alcohol  ,2019/12/25,Lst_OTHER_MATERIALS,OTHER MATERIALS,87.11
Americas,Anguilla,aluminium ,2006/02/22,Lst_METALS,hydrogen,96.8
Africa,Mauritania,iron,2009/01/23,Lst_FABRICS,wool,49.38
Oceania,French Polynesia,magnesium ,2001/10/27,Lst_FABRICS,leather,81.53
Oceania,Pitcairn,Caps,2009/08/30,Lst_BUILDING_MATERIALS,cement,54.12
Oceania,Cook Islands,Coffee,2002/02/11,Lst_BUILDING_MATERIALS,marble,36.48
Oceania,New Zealand,safflower,2016/04/02,Lst_BUILDING_MATERIALS,marble,72.28
Africa,Kenya,Gold,2017/10/07,Lst_FABRICS,wool,94.73
Oceania,Cook Islands,uranium,2017/02/24,Lst_METALS,METALS,34.02
Oceania,Samoa,magnesium ,2009/07/11,Lst_FABRICS,polyester,50.45
Asia,Singapore,T-shirts,2002/07/28,Lst_FABRICS,wool,42.36
Oceania,Tonga,Sugar ,2010/10/16,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,97.07
Oceania,Palau,Alcohol  ,2019/06/21,Lst_FABRICS,leather,61.87
Africa,Somalia,Caps,2016/08/28,Lst_OTHER_MATERIALS,coal,86.02
Oceania,Marshall Islands,Coffee,2005/12/29,Lst_FABRICS,lace,42.81
Europe,Ã…land Islands,Bananas,2017/05/16,Lst_BUILDING_MATERIALS,brick,52.86
Europe,Ã…land Islands,Corn,2011/05/18,Lst_BUILDING_MATERIALS,marble,80.79
Africa,Sierra Leone,aluminium ,2011/10/04,Lst_BUILDING_MATERIALS,stone,52.38
Americas,Anguilla,Provitamins,2014/02/04,Lst_METALS,iron,93.18
Oceania,New Zealand,Silver ,2012/08/27,Lst_FABRICS,lace,62.38
Oceania,American Samoa,Caps,2000/04/07,Lst_OTHER_MATERIALS,cardboard,46.89
Europe,Jersey,Antibiotics ,2018/09/03,Lst_FABRICS,lace,62.66
Asia,"Palestine, State of",Palm oil,2014/10/12,Lst_METALS,steel,70.18
Africa,Algeria,Provitamins,2014/10/27,Lst_METALS,magnesium,41.45
Europe,Moldova (Republic of),Diamonds,2001/07/09,Lst_BUILDING_MATERIALS,glass,92.86
Americas,United States of America,Gold,2005/10/25,Lst_OTHER_MATERIALS,gas,47.35
Europe,Serbia,Caps,2001/05/05,Lst_FABRICS,FABRICS,69.83
Americas,Bolivia (Plurinational State of),Gold,2015/10/25,Lst_OTHER_MATERIALS,paraffin,51.48
Oceania,American Samoa,Bananas,2016/09/30,Lst_FABRICS,lace,41.72
Americas,Venezuela (Bolivarian Republic of),iron,2010/10/27,Lst_METALS,aluminium,83.79
Oceania,Vanuatu,Palm oil,2008/03/04,Lst_OTHER_MATERIALS,gas,43.67
Oceania,Solomon Islands,magnesium ,2018/11/12,Lst_METALS,carbon dioxide,74.85
Americas,Virgin Islands (British),Sugar ,2017/10/30,Lst_METALS,lead,88.01
Europe,Estonia,Cocoa beans,2021/06/20,Lst_FABRICS,cotton,71.63
Europe,Guernsey,Jewelry,2018/09/22,Lst_FABRICS,linen,80.96
Africa,Botswana,uranium,2000/05/26,Lst_METALS,nitrogen,69.07
Americas,Trinidad and Tobago,Alcohol  ,2018/04/02,Lst_FABRICS,man-made fibres,33.94
Oceania,Tokelau,Beans,2021/05/29,Lst_BUILDING_MATERIALS,sand,43.77
Americas,Sint Maarten (Dutch part),pullovers ,2010/06/05,Lst_BUILDING_MATERIALS,glass,75.29
Europe,Ukraine,Rice,2017/06/22,Lst_METALS,helium,56.21
Oceania,Samoa,Beans,2020/10/19,Lst_FABRICS,silk,98.56
Americas,Trinidad and Tobago,Antibiotics ,2018/11/11,Lst_OTHER_MATERIALS,petrol,75.09
Americas,Saint Lucia,iron,2010/01/04,Lst_BUILDING_MATERIALS,gravel,58.24
Americas,Venezuela (Bolivarian Republic of),safflower,2008/12/15,Lst_FABRICS,leather,48.87
Asia,Philippines,bronze  ,2019/02/03,Lst_BUILDING_MATERIALS,concrete,69.86
Asia,Bhutan,Jewelry,2014/12/03,Lst_OTHER_MATERIALS,asbestos,44.77
Europe,Monaco,bronze  ,2011/07/24,Lst_BUILDING_MATERIALS,glass,36.67
Oceania,Papua New Guinea,Caps,2003/07/01,Lst_BUILDING_MATERIALS,stone,74.88
Americas,Saint Kitts and Nevis,iron,2019/02/18,Lst_METALS,METALS,71.75
Asia,Maldives,Silver ,2005/03/15,Lst_METALS,tin,42.97
Oceania,Papua New Guinea,seeds,2003/12/18,Lst_METALS,METALS,76.43
Americas,Saint BarthÃ©lemy,Meat,2011/07/24,Lst_BUILDING_MATERIALS,stone,56.11
Oceania,Tuvalu,Silver ,2007/01/07,Lst_BUILDING_MATERIALS,slate,45.35
Americas,Bahamas,fish,2019/03/04,Lst_FABRICS,nylon,87.2
Asia,"Taiwan, Province of China",magnesium ,2020/08/01,Lst_FABRICS,linen,41.07
Africa,Egypt,mercury,2021/07/17,Lst_METALS,helium,96.59
Asia,Bangladesh,magnesium ,2010/12/13,Lst_BUILDING_MATERIALS,cement,67.23
Africa,Western Sahara,Chocolate,2011/04/23,Lst_FABRICS,lace,40.59
Asia,Bhutan,mercury,2017/05/25,Lst_OTHER_MATERIALS,paraffin,67.18
Asia,Korea (Democratic Peoples Republic of),seeds,2009/09/07,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,96.72
Asia,Kuwait,safflower,2004/03/15,Lst_FABRICS,cotton,60.71
Americas,"Bonaire, Sint Eustatius and Saba",Provitamins,2005/07/24,Lst_BUILDING_MATERIALS,metal,47.26
Europe,Svalbard and Jan Mayen,Silver ,2013/02/12,Lst_METALS,uranium,78.41
Asia,Syrian Arab Republic,Jerseys,2012/08/16,Lst_METALS,hydrogen,59.32
Asia,Brunei Darussalam,pullovers ,2007/03/21,Lst_FABRICS,lace,60.85
Asia,Indonesia,Meat,2014/08/07,Lst_FABRICS,polyester,56.72
Oceania,Micronesia (Federated States of),Coffee,2005/05/30,Lst_OTHER_MATERIALS,oil,60.45
Oceania,Australia,Meat,2021/09/15,Lst_FABRICS,silk,96.56
Asia,Lao People s Democratic Republic,Antibiotics ,2005/01/10,Lst_METALS,iron,33.13
Americas,Uruguay,Antibiotics ,2013/06/19,Lst_BUILDING_MATERIALS,sand,39.06
Europe,Finland,Bananas,2019/12/15,Lst_FABRICS,polyester,82.17
Africa,Liberia,copper,2018/09/04,Lst_BUILDING_MATERIALS,cement,95.18
Oceania,Norfolk Island,mercury,2001/01/13,Lst_FABRICS,polyester,61.79
Americas,Panama,Caps,2020/02/28,Lst_OTHER_MATERIALS,soil,85.03
Oceania,Vanuatu,safflower,2017/06/09,Lst_OTHER_MATERIALS,rubber,34.76
Asia,Turkey,copper,2002/12/21,Lst_METALS,iron,57.39
Africa,Madagascar,Antibiotics ,2019/08/04,Lst_BUILDING_MATERIALS,wood,94.43
Europe,Moldova (Republic of),seeds,2020/10/31,Lst_METALS,steel,68.57
Oceania,Vanuatu,Provitamins,2000/07/01,Lst_BUILDING_MATERIALS,metal,33.29
Europe,United Kingdom of Great Britain and Northern Ireland,safflower,2021/07/31,Lst_FABRICS,nylon,82.91
Europe,Montenegro,fish,2013/07/03,Lst_FABRICS,linen,75.47
Africa,Malawi,Alcohol  ,2007/11/14,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,79.26
Asia,Cambodia,Meat,2017/05/20,Lst_OTHER_MATERIALS,ash,68.32
Europe,Spain,copper,2012/05/26,Lst_OTHER_MATERIALS,asbestos,74.54
Americas,Peru,uranium,2000/10/10,Lst_OTHER_MATERIALS,cardboard,44.57
