Continent,Country,Product,Date,Materials,Product,Volume
Africa,Guinea,Palm oil,2019/06/27,Lst_BUILDING_MATERIALS,stone,45.26
Americas,Turks and Caicos Islands,Meat,2014/05/09,Lst_OTHER_MATERIALS,ash,63.37
Americas,Chile,Coffee,2018/10/06,Lst_METALS,gold,85.47
Africa,Ghana,Bananas,2018/06/17,Lst_FABRICS,cotton,36.53
Oceania,Australia,Beans,2010/12/30,Lst_METALS,helium,59.53
Africa,Mauritania,Beans,2021/06/18,Lst_BUILDING_MATERIALS,gravel,76.7
Europe,Austria,aluminium ,2003/11/17,Lst_OTHER_MATERIALS,paper,40.11
Asia,Kazakhstan,Provitamins,2014/04/08,Lst_BUILDING_MATERIALS,marble,85.73
Oceania,Kiribati,Meat,2015/01/04,Lst_METALS,gold,75.1
Americas,Cuba,Provitamins,2003/05/02,Lst_METALS,tin,93.1
Americas,Haiti,Palm oil,2014/01/02,Lst_OTHER_MATERIALS,ice,49.67
Oceania,French Polynesia,seeds,2019/02/05,Lst_FABRICS,FABRICS,86.97
Europe,Belarus,bronze  ,2020/08/22,Lst_BUILDING_MATERIALS,glass,37.21
Oceania,Fiji,Chocolate,2020/01/31,Lst_FABRICS,nylon,35.0
Asia,Singapore,seeds,2006/07/08,Lst_METALS,helium,36.7
Africa,Guinea-Bissau,Beans,2008/12/11,Lst_OTHER_MATERIALS,cardboard,93.02
Asia,Bhutan,Provitamins,2004/11/15,Lst_OTHER_MATERIALS,soil,69.74
Europe,Belgium,seeds,2007/01/22,Lst_OTHER_MATERIALS,clay,58.37
Europe,Greece,Rice,2017/07/06,Lst_FABRICS,linen,53.65
Oceania,Palau,aluminium ,2007/05/07,Lst_FABRICS,cloth,83.48
Africa,Algeria,Caps,2014/09/15,Lst_METALS,brass,32.85
Asia,Indonesia,Provitamins,2013/03/10,Lst_METALS,copper,84.82
Americas,Bolivia (Plurinational State of),Bananas,2016/08/26,Lst_FABRICS,man-made fibres,70.76
Europe,Italy,Chocolate,2014/11/26,Lst_FABRICS,FABRICS,43.4
Africa,Sudan,Jerseys,2012/09/17,Lst_OTHER_MATERIALS,petrol,45.77
Africa,Morocco,Jerseys,2014/08/01,Lst_OTHER_MATERIALS,dust,91.73
Asia,Armenia,Bananas,2000/09/25,Lst_METALS,carbon dioxide,65.62
Europe,Sweden,bronze  ,2011/04/11,Lst_BUILDING_MATERIALS,brick,70.27
Oceania,Niue,Diamonds,2019/06/14,Lst_METALS,GASES,73.3
Americas,Brazil,magnesium ,2000/05/20,Lst_FABRICS,FABRICS,79.12
Asia,Iran (Islamic Republic of),Jewelry,2012/08/25,Lst_BUILDING_MATERIALS,metal,60.53
Americas,Saint Lucia,safflower,2019/10/12,Lst_METALS,oxygen,93.75
Americas,Suriname,uranium,2017/08/17,Lst_METALS,brass,65.7
Oceania,New Caledonia,Diamonds,2021/01/31,Lst_BUILDING_MATERIALS,gravel,96.88
Europe,Ireland,Cocoa beans,2019/09/29,Lst_FABRICS,man-made fibres,62.36
Americas,Greenland,Jerseys,2004/07/14,Lst_BUILDING_MATERIALS,sand,72.75
Oceania,Wallis and Futuna,Meat,2003/06/20,Lst_METALS,zinc,82.5
Europe,Serbia,Sugar ,2014/03/13,Lst_BUILDING_MATERIALS,gravel,63.54
Europe,Latvia,Jewelry,2013/04/16,Lst_OTHER_MATERIALS,water,98.57
Asia,Turkmenistan,Caps,2020/01/15,Lst_OTHER_MATERIALS,cardboard,99.24
Asia,Viet Nam,Jewelry,2004/07/16,Lst_METALS,METALS,87.42
Asia,Singapore,Corn,2016/02/17,Lst_METALS,aluminium,80.39
Asia,Oman,pullovers ,2010/08/23,Lst_METALS,gold,36.87
Oceania,American Samoa,iron,2002/07/16,Lst_BUILDING_MATERIALS,slate,62.59
Americas,Haiti,magnesium ,2012/06/28,Lst_METALS,steel,52.63
Europe,Germany,pullovers ,2018/04/07,Lst_OTHER_MATERIALS,paraffin,70.07
Africa,Kenya,seeds,2013/07/14,Lst_BUILDING_MATERIALS,sand,73.31
Americas,Belize,Bananas,2007/02/25,Lst_OTHER_MATERIALS,ash,43.94
Europe,Italy,T-shirts,2013/11/10,Lst_OTHER_MATERIALS,soil,75.96
Europe,Andorra,mercury,2005/03/06,Lst_BUILDING_MATERIALS,brick,49.91
Africa,Somalia,uranium,2008/04/11,Lst_OTHER_MATERIALS,dust,58.97
Asia,Tajikistan,iron,2015/10/21,Lst_BUILDING_MATERIALS,wood,34.02
Europe,Iceland,Provitamins,2019/05/03,Lst_METALS,iron,60.33
Europe,Slovenia,Caps,2015/09/23,Lst_BUILDING_MATERIALS,plastic,32.32
Europe,Denmark,Provitamins,2000/11/02,Lst_BUILDING_MATERIALS,concrete,41.63
Americas,"Bonaire, Sint Eustatius and Saba",Antibiotics ,2004/03/31,Lst_BUILDING_MATERIALS,wood,76.42
Europe,Croatia,Diamonds,2018/08/31,Lst_OTHER_MATERIALS,water,36.52
Europe,Moldova (Republic of),Palm oil,2009/04/24,Lst_METALS,steel,59.73
Oceania,Nauru,Coffee,2005/04/02,Lst_OTHER_MATERIALS,ash,55.26
Americas,"Bonaire, Sint Eustatius and Saba",Rice,2004/12/12,Lst_BUILDING_MATERIALS,cement,35.43
Europe,Finland,Gold,2019/05/22,Lst_BUILDING_MATERIALS,sand,48.89
Asia,Iraq,Diamonds,2012/02/26,Lst_FABRICS,polyester,76.62
Oceania,Wallis and Futuna,Coffee,2001/04/27,Lst_METALS,bronze,34.99
Africa,Namibia,pullovers ,2002/05/11,Lst_FABRICS,lace,93.08
Americas,Virgin Islands (U.S.),copper,2021/04/24,Lst_BUILDING_MATERIALS,wood,80.28
Africa,South Africa,Coffee,2015/06/19,Lst_METALS,mercury,36.12
Africa,"Saint Helena, Ascension and Tristan da Cunha",Silver ,2002/09/08,Lst_BUILDING_MATERIALS,wood,72.16
Europe,Portugal,fish,2007/01/06,Lst_OTHER_MATERIALS,chalk,55.73
Europe,Hungary,Gold,2005/02/08,Lst_OTHER_MATERIALS,mud,89.69
Europe,Spain,Rice,2013/05/12,Lst_METALS,nickel,60.78
Asia,Cambodia,magnesium ,2000/10/08,Lst_OTHER_MATERIALS,oil,38.45
Africa,Equatorial Guinea,Sugar ,2005/03/26,Lst_OTHER_MATERIALS,oil,39.12
Oceania,American Samoa,pullovers ,2021/08/25,Lst_METALS,GASES,94.45
Asia,Viet Nam,Beans,2006/01/28,Lst_METALS,GASES,80.23
Asia,Sri Lanka,Gold,2014/03/06,Lst_FABRICS,leather,35.07
Americas,Bermuda,Beans,2015/12/10,Lst_OTHER_MATERIALS,petrol,63.31
Europe,Svalbard and Jan Mayen,magnesium ,2011/02/22,Lst_FABRICS,lace,64.84
Europe,Portugal,Diamonds,2015/03/13,Lst_METALS,alloy,68.57
Africa,Swaziland,uranium,2013/07/02,Lst_OTHER_MATERIALS,smoke,76.74
Asia,Sri Lanka,Chocolate,2016/03/26,Lst_OTHER_MATERIALS,rubber,47.92
Oceania,Fiji,Coffee,2003/12/22,Lst_OTHER_MATERIALS,ash,85.37
Europe,Ireland,copper,2007/03/19,Lst_OTHER_MATERIALS,clay,76.34
Africa,Namibia,Antibiotics ,2008/04/19,Lst_METALS,alloy,89.35
Europe,Ireland,Provitamins,2021/08/02,Lst_FABRICS,leather,42.97
Europe,Latvia,pullovers ,2004/12/13,Lst_METALS,steel,55.73
Europe,Malta,Sugar ,2003/01/02,Lst_OTHER_MATERIALS,soil,88.53
Asia,Japan,Corn,2014/07/07,Lst_FABRICS,polyester,75.68
Asia,Indonesia,safflower,2006/08/21,Lst_OTHER_MATERIALS,petrol,91.4
Africa,Central African Republic,T-shirts,2008/04/08,Lst_OTHER_MATERIALS,oil,76.39
Europe,Sweden,fish,2020/11/10,Lst_FABRICS,wool,47.81
Europe,Czech Republic,Chocolate,2003/12/21,Lst_METALS,silver,48.66
Europe,Croatia,Jerseys,2016/10/05,Lst_METALS,alloy,91.4
Africa,Botswana,Jewelry,2017/05/18,Lst_FABRICS,lace,32.08
Asia,Iran (Islamic Republic of),Jewelry,2003/10/22,Lst_OTHER_MATERIALS,soil,70.98
Europe,Bulgaria,seeds,2010/10/06,Lst_FABRICS,cloth,57.17
Africa,Malawi,fish,2005/01/07,Lst_METALS,uranium,78.3
Americas,Guadeloupe,Palm oil,2005/09/02,Lst_OTHER_MATERIALS,OTHER MATERIALS,46.7
Europe,Malta,Beans,2018/06/16,Lst_METALS,zinc,36.69
Oceania,Papua New Guinea,Palm oil,2012/11/10,Lst_METALS,mercury,86.55
Oceania,Niue,Bananas,2007/07/28,Lst_OTHER_MATERIALS,chalk,91.28
Americas,Trinidad and Tobago,Caps,2012/10/19,Lst_OTHER_MATERIALS,petrol,78.52
Oceania,Northern Mariana Islands,Silver ,2007/01/04,Lst_BUILDING_MATERIALS,brick,82.23
Americas,CuraÃ§ao,Antibiotics ,2004/12/16,Lst_FABRICS,leather,36.78
Africa,South Sudan,iron,2002/07/14,Lst_BUILDING_MATERIALS,glass,94.9
Europe,Sweden,Alcohol  ,2016/03/05,Lst_METALS,alloy,78.12
Europe,Liechtenstein,Cocoa beans,2005/02/07,Lst_BUILDING_MATERIALS,gravel,73.53
Africa,Lesotho,Antibiotics ,2000/01/19,Lst_BUILDING_MATERIALS,stone,85.24
Africa,"Tanzania, United Republic of",Sugar ,2017/09/19,Lst_BUILDING_MATERIALS,glass,82.18
Oceania,Marshall Islands,Alcohol  ,2014/08/24,Lst_BUILDING_MATERIALS,gravel,60.26
Asia,Bangladesh,Diamonds,2008/02/02,Lst_BUILDING_MATERIALS,sand,49.15
Europe,Serbia,Chocolate,2000/04/27,Lst_OTHER_MATERIALS,ice,97.01
Africa,Liberia,Provitamins,2001/06/09,Lst_METALS,tin,53.96
Americas,Canada,Jerseys,2016/06/03,Lst_METALS,METALS,37.58
Oceania,Pitcairn,Cocoa beans,2003/10/24,Lst_FABRICS,lace,62.81
Europe,Jersey,mercury,2010/01/12,Lst_OTHER_MATERIALS,ice,83.66
Asia,United Arab Emirates,bronze  ,2014/10/14,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,82.67
Americas,Antigua and Barbuda,Chocolate,2015/12/18,Lst_FABRICS,cloth,84.09
Europe,Liechtenstein,Diamonds,2010/03/07,Lst_OTHER_MATERIALS,petrol,55.69
Africa,Botswana,safflower,2004/03/20,Lst_METALS,copper,73.22
Europe,Bosnia and Herzegovina,Chocolate,2001/01/30,Lst_FABRICS,cotton,51.87
Europe,Ukraine,pullovers ,2010/08/06,Lst_FABRICS,polyester,80.66
Africa,Tunisia,Provitamins,2020/05/05,Lst_BUILDING_MATERIALS,sand,76.71
Asia,United Arab Emirates,Sugar ,2003/04/03,Lst_FABRICS,polyester,40.09
Africa,Zambia,copper,2010/07/15,Lst_FABRICS,silk,75.19
Africa,Mali,Provitamins,2001/10/16,Lst_OTHER_MATERIALS,charcoal,76.05
Americas,Saint BarthÃ©lemy,Diamonds,2005/12/01,Lst_METALS,steel,47.88
Asia,Hong Kong,pullovers ,2001/01/05,Lst_METALS,mercury,96.8
Oceania,Kiribati,Diamonds,2012/04/12,Lst_OTHER_MATERIALS,chalk,51.65
Africa,Sudan,Diamonds,2004/12/15,Lst_FABRICS,linen,62.8
Europe,Luxembourg,copper,2019/01/06,Lst_OTHER_MATERIALS,petrol,92.53
Africa,CÃ´te d Ivoire,Silver ,2020/08/24,Lst_OTHER_MATERIALS,paper,60.59
Africa,Cameroon,Corn,2006/03/08,Lst_FABRICS,leather,33.28
Asia,Indonesia,Provitamins,2016/08/02,Lst_FABRICS,linen,74.08
Americas,Barbados,fish,2008/03/11,Lst_OTHER_MATERIALS,fibreglass,89.02
Asia,Indonesia,Palm oil,2004/03/15,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,73.34
Oceania,Australia,T-shirts,2006/12/16,Lst_FABRICS,cloth,53.79
Africa,Gambia,Caps,2001/09/04,Lst_OTHER_MATERIALS,oil,97.89
Oceania,Palau,iron,2009/09/16,Lst_OTHER_MATERIALS,OTHER MATERIALS,81.43
Europe,Isle of Man,Bananas,2004/03/27,Lst_OTHER_MATERIALS,coal,84.61
Americas,Aruba,safflower,2008/09/22,Lst_METALS,nickel,49.37
Asia,Kyrgyzstan,Cocoa beans,2015/01/03,Lst_OTHER_MATERIALS,fibreglass,73.18
Asia,Japan,iron,2011/07/18,Lst_FABRICS,cloth,88.48
Asia,Hong Kong,pullovers ,2000/04/27,Lst_BUILDING_MATERIALS,cement,62.37
Europe,Spain,aluminium ,2003/05/03,Lst_FABRICS,cotton,85.25
Americas,Saint Kitts and Nevis,Antibiotics ,2000/03/31,Lst_BUILDING_MATERIALS,cement,37.05
Oceania,Australia,T-shirts,2020/08/31,Lst_FABRICS,man-made fibres,82.39
Americas,"Bonaire, Sint Eustatius and Saba",Chocolate,2004/04/27,Lst_OTHER_MATERIALS,fibreglass,93.91
Africa,Mozambique,mercury,2002/03/24,Lst_OTHER_MATERIALS,ash,47.9
Africa,Mayotte,Coffee,2003/10/15,Lst_METALS,carbon dioxide,64.53
Europe,Austria,Silver ,2002/09/05,Lst_OTHER_MATERIALS,petrol,42.98
Africa,Mali,Corn,2002/09/21,Lst_OTHER_MATERIALS,chalk,32.8
Americas,Martinique,Palm oil,2004/08/30,Lst_FABRICS,lace,72.82
Asia,Georgia,Alcohol  ,2004/03/15,Lst_METALS,copper,77.87
Oceania,New Zealand,Coffee,2009/07/25,Lst_BUILDING_MATERIALS,cement,52.89
Africa,Mauritius,safflower,2021/11/23,Lst_FABRICS,cloth,69.07
Oceania,Fiji,aluminium ,2010/04/15,Lst_BUILDING_MATERIALS,plastic,55.16
Americas,Turks and Caicos Islands,Palm oil,2013/09/23,Lst_FABRICS,leather,91.77
Americas,Guatemala,Gold,2016/06/01,Lst_METALS,aluminium,36.0
Europe,Isle of Man,uranium,2017/08/03,Lst_OTHER_MATERIALS,rubber,70.36
Americas,Uruguay,Rice,2017/01/03,Lst_OTHER_MATERIALS,soil,42.96
Asia,Turkey,Beans,2014/01/20,Lst_FABRICS,wool,97.02
Europe,Poland,bronze  ,2014/11/25,Lst_OTHER_MATERIALS,oil,83.9
Americas,Bermuda,magnesium ,2019/01/17,Lst_FABRICS,silk,48.15
Asia,Oman,copper,2008/01/17,Lst_OTHER_MATERIALS,chalk,60.76
Africa,Rwanda,Beans,2014/04/22,Lst_FABRICS,polyester,54.57
Asia,Turkmenistan,Gold,2021/09/19,Lst_FABRICS,linen,77.04
Americas,Honduras,Jewelry,2015/09/14,Lst_FABRICS,linen,31.6
Europe,Belgium,Antibiotics ,2010/12/06,Lst_METALS,uranium,58.88
Africa,Seychelles,Silver ,2006/10/23,Lst_OTHER_MATERIALS,dust,67.54
Asia,Thailand,iron,2011/04/03,Lst_METALS,helium,82.64
Americas,Argentina,magnesium ,2008/01/21,Lst_FABRICS,nylon,48.05
Oceania,New Zealand,iron,2017/02/08,Lst_BUILDING_MATERIALS,marble,83.11
Africa,South Africa,aluminium ,2007/10/30,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,90.24
Asia,Brunei Darussalam,Jerseys,2017/04/27,Lst_FABRICS,leather,39.08
Asia,Maldives,seeds,2018/02/12,Lst_BUILDING_MATERIALS,glass,96.13
Oceania,Australia,fish,2009/04/06,Lst_BUILDING_MATERIALS,gravel,72.45
Americas,Anguilla,uranium,2010/05/14,Lst_OTHER_MATERIALS,water,67.41
Africa,Chad,Chocolate,2011/06/21,Lst_FABRICS,lace,59.47
Africa,South Africa,copper,2005/06/10,Lst_FABRICS,man-made fibres,89.07
Europe,United Kingdom of Great Britain and Northern Ireland,magnesium ,2019/02/11,Lst_METALS,magnesium,78.68
Asia,Pakistan,Caps,2016/07/21,Lst_OTHER_MATERIALS,oil,76.36
Europe,Ã…land Islands,pullovers ,2004/02/29,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,89.34
Oceania,Northern Mariana Islands,Jerseys,2012/12/26,Lst_METALS,nitrogen,84.84
Europe,Estonia,Provitamins,2021/05/13,Lst_METALS,nickel,73.01
Oceania,Niue,Diamonds,2008/08/26,Lst_BUILDING_MATERIALS,stone,32.74
Americas,Montserrat,Alcohol  ,2003/01/09,Lst_BUILDING_MATERIALS,metal,35.21
Americas,Jamaica,Coffee,2000/09/26,Lst_METALS,METALS,89.18
Americas,Virgin Islands (U.S.),Provitamins,2003/09/07,Lst_BUILDING_MATERIALS,brick,48.37
Asia,Bhutan,aluminium ,2011/01/08,Lst_OTHER_MATERIALS,charcoal,91.5
Asia,Syrian Arab Republic,Bananas,2005/11/01,Lst_OTHER_MATERIALS,oil,38.71
Asia,Syrian Arab Republic,seeds,2013/08/21,Lst_OTHER_MATERIALS,ash,59.73
Oceania,French Polynesia,mercury,2021/10/04,Lst_BUILDING_MATERIALS,gravel,61.14
Americas,Greenland,bronze  ,2009/07/14,Lst_BUILDING_MATERIALS,brick,70.31
Europe,Ã…land Islands,seeds,2004/09/26,Lst_FABRICS,leather,53.22
Asia,Myanmar,seeds,2009/12/19,Lst_BUILDING_MATERIALS,plastic,87.26
Africa,Rwanda,Beans,2021/04/06,Lst_METALS,copper,58.89
Asia,Bangladesh,Rice,2008/02/27,Lst_FABRICS,cloth,42.48
Asia,Yemen,magnesium ,2006/11/18,Lst_METALS,GASES,96.49
Africa,South Sudan,Jewelry,2014/10/18,Lst_OTHER_MATERIALS,cardboard,66.69
Americas,Belize,iron,2004/05/04,Lst_BUILDING_MATERIALS,metal,74.38
Africa,South Africa,T-shirts,2010/03/04,Lst_FABRICS,man-made fibres,66.96
Asia,"Palestine, State of",uranium,2016/01/14,Lst_OTHER_MATERIALS,paper,77.64
Asia,Lao People s Democratic Republic,Palm oil,2020/10/04,Lst_OTHER_MATERIALS,asbestos,64.16
Asia,Bahrain,fish,2013/05/21,Lst_OTHER_MATERIALS,clay,80.77
Americas,Bermuda,T-shirts,2011/02/15,Lst_OTHER_MATERIALS,ice,87.74
Europe,Germany,Antibiotics ,2016/06/19,Lst_METALS,tin,36.27
Asia,Nepal,mercury,2011/09/19,Lst_OTHER_MATERIALS,OTHER MATERIALS,69.9
Oceania,Vanuatu,Jewelry,2005/07/01,Lst_METALS,platinum,75.12
Americas,Saint Pierre and Miquelon,magnesium ,2018/05/30,Lst_METALS,nitrogen,70.78
Americas,Montserrat,safflower,2016/05/06,Lst_OTHER_MATERIALS,clay,75.3
Africa,Sao Tome and Principe,Chocolate,2009/05/05,Lst_FABRICS,cotton,74.07
Oceania,Wallis and Futuna,Provitamins,2013/02/28,Lst_METALS,nitrogen,63.96
Oceania,Nauru,bronze  ,2015/10/04,Lst_BUILDING_MATERIALS,stone,97.97
Africa,South Africa,Beans,2000/06/01,Lst_METALS,helium,95.89
Europe,Ukraine,aluminium ,2001/12/18,Lst_OTHER_MATERIALS,OTHER MATERIALS,64.23
Asia,Kyrgyzstan,Meat,2007/10/17,Lst_OTHER_MATERIALS,steam,90.02
Europe,Russian Federation,Provitamins,2001/01/28,Lst_FABRICS,polyester,51.49
Oceania,Norfolk Island,mercury,2002/12/13,Lst_OTHER_MATERIALS,rubber,36.02
Africa,Congo,Antibiotics ,2005/09/29,Lst_METALS,hydrogen,45.02
Asia,Bangladesh,Coffee,2009/10/15,Lst_METALS,iron,64.88
Oceania,New Caledonia,Palm oil,2003/05/06,Lst_OTHER_MATERIALS,chalk,96.92
Africa,Seychelles,Cocoa beans,2008/01/09,Lst_OTHER_MATERIALS,cardboard,82.24
Oceania,American Samoa,Jerseys,2015/10/09,Lst_OTHER_MATERIALS,OTHER MATERIALS,59.49
Americas,Saint BarthÃ©lemy,Caps,2005/01/20,Lst_OTHER_MATERIALS,coal,94.77
Europe,Liechtenstein,Caps,2015/01/22,Lst_METALS,alloy,89.93
Oceania,Papua New Guinea,copper,2021/09/03,Lst_METALS,steel,45.73
Americas,Jamaica,Jewelry,2012/07/17,Lst_FABRICS,man-made fibres,45.75
Europe,Poland,Alcohol  ,2021/01/27,Lst_OTHER_MATERIALS,chalk,58.96
Europe,Guernsey,Caps,2012/02/19,Lst_OTHER_MATERIALS,paraffin,79.98
Asia,Brunei Darussalam,Bananas,2021/12/17,Lst_OTHER_MATERIALS,ash,33.31
Americas,Montserrat,Bananas,2017/01/24,Lst_BUILDING_MATERIALS,glass,33.73
Africa,Burkina Faso,Coffee,2000/12/09,Lst_OTHER_MATERIALS,OTHER MATERIALS,68.17
Oceania,Micronesia (Federated States of),iron,2007/12/14,Lst_FABRICS,cloth,37.55
Oceania,Solomon Islands,magnesium ,2015/08/25,Lst_BUILDING_MATERIALS,concrete,62.4
Asia,"Taiwan, Province of China",aluminium ,2007/06/08,Lst_OTHER_MATERIALS,petrol,78.32
Asia,Timor-Leste,Beans,2008/02/03,Lst_FABRICS,linen,34.64
Oceania,New Zealand,Cocoa beans,2021/04/09,Lst_METALS,GASES,48.04
Africa,Benin,Diamonds,2019/11/07,Lst_BUILDING_MATERIALS,BUILDING MATERIALS,84.58
Asia,Korea (Democratic Peoples Republic of),fish,2009/03/28,Lst_METALS,uranium,57.09
Asia,China,magnesium ,2002/04/03,Lst_FABRICS,polyester,94.6
Asia,"Taiwan, Province of China",magnesium ,2013/10/06,Lst_FABRICS,leather,40.23
Americas,Turks and Caicos Islands,copper,2009/10/02,Lst_METALS,carbon dioxide,76.67
Asia,Mongolia,pullovers ,2019/03/06,Lst_FABRICS,silk,89.0
Americas,Virgin Islands (British),pullovers ,2016/11/11,Lst_FABRICS,cloth,82.97
Oceania,Norfolk Island,uranium,2004/09/08,Lst_METALS,platinum,57.83
Oceania,Marshall Islands,Diamonds,2020/04/17,Lst_FABRICS,silk,48.03
Africa,Chad,Cocoa beans,2000/08/14,Lst_METALS,mercury,39.45
Asia,Lao People s Democratic Republic,Provitamins,2012/04/30,Lst_METALS,aluminium,32.86
Asia,Kyrgyzstan,Antibiotics ,2021/02/17,Lst_BUILDING_MATERIALS,brick,81.15
Africa,Zimbabwe,mercury,2002/06/20,Lst_METALS,hydrogen,52.21
Africa,Guinea,Rice,2001/10/24,Lst_BUILDING_MATERIALS,metal,67.33
Asia,Tajikistan,Caps,2017/07/25,Lst_FABRICS,lace,74.95
Oceania,New Caledonia,Jewelry,2000/11/24,Lst_FABRICS,cloth,72.99
Africa,Madagascar,fish,2006/11/28,Lst_FABRICS,FABRICS,72.47
Asia,Kuwait,Caps,2011/05/20,Lst_METALS,helium,66.72
Africa,Botswana,magnesium ,2020/12/27,Lst_METALS,brass,61.7
Americas,Panama,Provitamins,2001/12/22,Lst_BUILDING_MATERIALS,cement,81.51
Europe,Malta,Beans,2021/09/30,Lst_METALS,iron,94.78
Africa,Mauritania,magnesium ,2013/08/28,Lst_METALS,helium,46.54
Asia,Japan,Cocoa beans,2018/04/04,Lst_BUILDING_MATERIALS,glass,66.37
Americas,Dominican Republic,mercury,2008/04/05,Lst_BUILDING_MATERIALS,gravel,68.97
Oceania,Cook Islands,Meat,2014/03/10,Lst_FABRICS,leather,80.4
Oceania,Tuvalu,seeds,2021/02/02,Lst_BUILDING_MATERIALS,marble,89.82
Asia,Philippines,Silver ,2021/04/07,Lst_BUILDING_MATERIALS,stone,79.75
Oceania,Palau,copper,2021/09/11,Lst_BUILDING_MATERIALS,metal,82.1
Europe,Denmark,Caps,2008/09/17,Lst_BUILDING_MATERIALS,wood,58.6
Americas,Suriname,Diamonds,2015/11/21,Lst_BUILDING_MATERIALS,plastic,83.5
Africa,Lesotho,seeds,2012/06/27,Lst_BUILDING_MATERIALS,glass,69.55
Americas,Saint Lucia,Corn,2016/10/09,Lst_BUILDING_MATERIALS,brick,52.89
Americas,Jamaica,pullovers ,2019/11/16,Lst_FABRICS,wool,62.63
Europe,Belarus,aluminium ,2017/03/18,Lst_FABRICS,cloth,71.22
Africa,Eritrea,fish,2009/08/18,Lst_METALS,GASES,78.8
Europe,United Kingdom of Great Britain and Northern Ireland,Beans,2018/08/20,Lst_BUILDING_MATERIALS,brick,80.67
Americas,Cuba,mercury,2006/03/18,Lst_METALS,nickel,53.83
Europe,Denmark,aluminium ,2020/12/18,Lst_BUILDING_MATERIALS,metal,59.81
Asia,China,T-shirts,2003/05/16,Lst_OTHER_MATERIALS,ash,48.92
Americas,Greenland,Alcohol  ,2018/10/02,Lst_FABRICS,polyester,55.8
Oceania,Northern Mariana Islands,Meat,2010/11/19,Lst_OTHER_MATERIALS,paper,86.77
Europe,Switzerland,Provitamins,2004/07/01,Lst_OTHER_MATERIALS,steam,75.9
Asia,Hong Kong,iron,2003/07/26,Lst_METALS,hydrogen,39.51
Asia,Nepal,Cocoa beans,2004/08/01,Lst_FABRICS,cotton,81.54
Europe,Malta,Caps,2003/10/14,Lst_FABRICS,nylon,87.97
Africa,Angola,Palm oil,2006/10/02,Lst_FABRICS,nylon,40.84
Oceania,New Zealand,Jewelry,2014/11/21,Lst_OTHER_MATERIALS,petrol,92.17
Africa,"Tanzania, United Republic of",Jerseys,2019/02/22,Lst_METALS,iron,99.2
Africa,Equatorial Guinea,Cocoa beans,2008/09/17,Lst_BUILDING_MATERIALS,wood,68.31
Europe,Ã…land Islands,fish,2021/08/27,Lst_BUILDING_MATERIALS,cement,76.94
Europe,United Kingdom of Great Britain and Northern Ireland,seeds,2000/07/06,Lst_OTHER_MATERIALS,paraffin,86.58
Africa,Swaziland,Beans,2009/12/18,Lst_BUILDING_MATERIALS,plastic,82.3
Europe,Ã…land Islands,Coffee,2001/08/07,Lst_OTHER_MATERIALS,water,58.38
Oceania,Cook Islands,Chocolate,2018/10/08,Lst_OTHER_MATERIALS,ice,85.09
Americas,Martinique,Alcohol  ,2003/06/06,Lst_OTHER_MATERIALS,dust,35.59
Americas,Trinidad and Tobago,Corn,2015/10/19,Lst_OTHER_MATERIALS,ice,89.0
Oceania,Micronesia (Federated States of),Jerseys,2005/05/15,Lst_OTHER_MATERIALS,paraffin,37.9
Africa,Mali,Sugar ,2005/11/21,Lst_OTHER_MATERIALS,petrol,80.2
Africa,Mozambique,Diamonds,2007/05/24,Lst_FABRICS,leather,30.76
Americas,French Guiana,Gold,2003/06/29,Lst_METALS,carbon dioxide,62.7
Americas,Uruguay,Rice,2012/05/07,Lst_FABRICS,leather,31.13
Americas,Paraguay,fish,2018/05/12,Lst_METALS,silver,47.82
Africa,South Sudan,Jewelry,2008/09/30,Lst_METALS,uranium,79.62
Europe,Latvia,Antibiotics ,2015/12/06,Lst_OTHER_MATERIALS,paraffin,67.13
Asia,Japan,Cocoa beans,2003/10/24,Lst_OTHER_MATERIALS,asbestos,37.0
Americas,Guadeloupe,Alcohol  ,2010/05/01,Lst_FABRICS,polyester,44.64
Americas,Virgin Islands (U.S.),uranium,2006/08/16,Lst_METALS,platinum,30.6
Americas,El Salvador,Palm oil,2015/01/09,Lst_OTHER_MATERIALS,rubber,68.14
Oceania,Micronesia (Federated States of),pullovers ,2016/07/27,Lst_BUILDING_MATERIALS,glass,36.97
Asia,Bhutan,iron,2006/10/12,Lst_METALS,carbon dioxide,40.76
Asia,Myanmar,Rice,2017/10/22,Lst_FABRICS,cloth,38.93
Europe,Estonia,Jerseys,2021/03/11,Lst_FABRICS,FABRICS,97.76
Africa,Congo (Democratic Republic of the),Sugar ,2002/03/13,Lst_METALS,nitrogen,94.45
Europe,Bosnia and Herzegovina,Alcohol  ,2009/02/12,Lst_FABRICS,FABRICS,45.19
Oceania,Cook Islands,Beans,2009/05/15,Lst_BUILDING_MATERIALS,marble,40.17
Africa,Lesotho,Gold,2021/12/13,Lst_BUILDING_MATERIALS,slate,88.43
Europe,Monaco,Diamonds,2010/08/28,Lst_METALS,METALS,95.26
Asia,Turkmenistan,Diamonds,2008/04/28,Lst_BUILDING_MATERIALS,concrete,94.98
Europe,Jersey,Provitamins,2005/11/25,Lst_METALS,iron,90.43
